id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,basin,region,lga,ward,population,public_meeting,scheme_management,permit,construction_year,extraction_type_group,extraction_type_class,management_group,payment_type,quality_group,quantity,source,source_class,waterpoint_type
10115,100.0,248,1474,1208.0,402,33.40163255,-2.11058082,4,9,10,594,500.0,1,8,1,2012.0,0,1,4,5,2,1,3,0,4
71451,0.0,59,1491,0.0,1651,34.79780402,-8.21013324,6,10,59,948,0.0,1,7,1,2000.0,1,0,4,2,2,3,6,1,1
72202,0.0,41,816,-21.0,932,38.97278019,-5.52474045,5,20,94,1202,30.0,0,3,0,2000.0,6,3,0,2,4,2,7,0,6
52026,0.0,282,364,1119.0,309,37.37428845,-3.29741041,5,6,73,1142,1.0,0,6,0,1982.0,1,0,4,6,2,2,8,0,6
41738,0.0,116,1231,0.0,1263,32.63777425,-2.48813632,4,13,45,1437,0.0,1,6,1,2000.0,5,1,4,2,2,3,7,0,4
35953,30.0,26,983,62.0,283,38.71300044,-6.88474177,8,14,39,2030,250.0,1,6,1,2007.0,2,1,4,5,4,1,3,0,4
33438,0.0,95,1358,0.0,1428,30.68166224,-2.73304029,4,4,89,584,0.0,1,6,0,2000.0,2,1,4,2,2,1,7,0,4
31136,0.0,112,1231,0.0,1263,32.68733181,-2.56821835,4,13,101,557,0.0,1,6,1,2000.0,5,1,4,2,2,3,7,0,4
23527,0.0,264,414,1352.0,499,34.41454873,-1.77076814,4,9,102,1675,750.0,1,8,2,1996.0,5,1,4,2,2,1,7,0,4
8031,0.0,57,165,0.0,176,35.94526112,-5.02270066,0,2,42,208,0.0,1,6,0,2000.0,4,2,4,5,4,2,3,0,1
8,0.0,67,1433,0.0,233,35.93944483,-6.0143582,8,2,14,383,0.0,1,6,0,2000.0,4,2,0,5,2,0,3,0,2
60380,0.0,48,364,302.0,309,36.35534398,-8.78596781,6,11,121,2000,1.0,1,11,1,1984.0,6,3,3,2,2,2,7,0,6
36790,0.0,119,1491,0.0,1651,33.52950123,-9.29453105,1,10,99,353,0.0,2,6,2,2000.0,1,0,4,2,2,2,8,0,1
6360,0.0,52,147,488.0,746,38.21321594,-4.79309169,5,20,44,1118,50.0,1,6,0,2010.0,1,0,4,2,2,1,6,1,1
35139,100.0,265,1491,1367.0,1651,34.65718499,-5.55745615,6,18,108,420,1.0,1,6,2,1990.0,10,5,4,5,2,2,3,0,1
26979,20.0,281,682,891.0,849,37.01344856,-3.52279122,5,8,107,1171,200.0,1,3,1,2004.0,10,5,0,5,2,1,3,0,1
34708,0.0,121,1491,0.0,1651,33.63351809,-9.35573638,1,10,99,748,0.0,1,6,2,2000.0,1,0,4,2,2,2,6,1,1
31954,0.0,183,767,0.0,897,32.51213187,-4.9739885,3,19,123,1997,0.0,1,6,1,2000.0,5,1,4,2,2,3,7,0,4
73960,0.0,105,1284,1149.0,1328,31.24099572,-6.34885929,2,15,75,1366,150.0,0,5,1,1975.0,1,0,0,2,2,2,8,0,1
73345,0.0,205,1466,0.0,309,0.0,-2e-08,4,13,54,1253,0.0,1,11,1,2000.0,2,1,4,2,2,2,7,0,4
48437,200.0,328,1358,896.0,446,34.90919338,-10.54507328,1,16,61,1776,60.0,1,6,1,1994.0,1,0,4,1,2,1,8,0,1
63742,0.0,57,364,780.0,1129,37.42849304,-5.9317229000000005,8,11,83,596,20.0,1,6,1,1970.0,1,0,4,2,2,2,6,1,1
65039,0.0,92,364,0.0,309,31.17335504,-1.44074935,4,4,26,636,0.0,1,1,1,2000.0,1,0,4,2,2,1,6,1,1
5816,50.0,290,1491,1496.0,1651,34.82564066,-4.51601738,0,18,108,1377,450.0,1,6,2,2000.0,10,5,4,5,2,2,3,0,1
28901,2000.0,252,1284,1080.0,1328,30.31432601,-5.67082889,3,15,75,1224,1.0,1,6,1,1982.0,6,3,4,3,2,1,3,0,4
70058,500.0,164,1358,1517.0,309,34.66185337,-8.98371268,6,3,91,2010,105.0,1,7,1,1984.0,0,1,4,1,2,0,6,1,1
39153,0.0,181,1466,0.0,135,33.6525994,-4.13588888,0,19,19,437,0.0,1,10,1,2000.0,4,2,4,6,5,0,3,0,2
45801,0.0,105,414,0.0,309,33.23890383,-2.52775332,4,13,54,768,0.0,1,6,1,2000.0,6,3,4,2,4,2,7,0,4
50069,0.0,40,364,0.0,442,35.30784937,-6.31323826,0,2,4,145,0.0,1,6,1,2000.0,12,6,4,2,2,1,0,1,1
36325,500.0,267,1108,942.0,175,36.33737689,-10.58161436,7,16,86,877,500.0,1,8,0,2007.0,11,1,4,1,2,1,7,0,4
565,0.0,247,1279,1364.0,1323,30.65142047,-3.80634864,3,5,30,104,170.0,1,6,0,2003.0,1,0,4,6,2,2,8,0,1
57383,0.0,38,364,323.0,309,37.68698245,-6.16596075,8,11,83,1370,60.0,1,6,1,2010.0,11,1,4,2,4,2,7,0,4
65761,0.0,116,1231,0.0,1263,32.61149185,-2.53276065,4,13,45,1437,0.0,1,6,1,2000.0,5,1,4,2,4,0,7,0,4
26773,0.0,260,364,0.0,446,33.77423453,-3.17799146,4,17,58,1671,0.0,1,10,0,2000.0,1,0,0,5,2,1,0,1,2
5735,0.0,193,1466,0.0,1580,33.48370536,-4.42276772,0,19,19,1624,0.0,1,10,0,2000.0,4,2,4,5,2,1,3,0,2
26967,0.0,258,277,0.0,309,0.0,-2e-08,4,17,5,553,0.0,0,8,0,2000.0,11,1,4,4,2,1,7,0,4
51568,0.0,264,364,1448.0,309,36.64446366,-3.33995896,5,0,0,717,200.0,1,6,1,2010.0,1,0,4,2,2,1,8,0,1
49437,0.0,191,1100,0.0,309,32.20929206,-3.41635052,3,17,9,1708,0.0,1,2,1,2000.0,1,0,2,6,2,3,5,1,1
73853,500.0,167,1358,1466.0,309,34.59792365,-8.9618628,6,3,91,2010,300.0,1,7,1,1984.0,1,0,4,1,2,2,6,1,1
27289,0.0,197,364,0.0,446,33.87538898,-4.27875134,0,19,19,323,0.0,0,10,0,2000.0,0,1,0,2,4,1,3,0,4
45839,0.0,58,1433,0.0,233,35.53120556,-6.08794612,0,2,14,1509,0.0,1,6,0,2000.0,4,2,0,5,2,0,3,0,2
55746,0.0,270,277,0.0,309,0.0,-2e-08,4,17,5,553,0.0,2,8,0,2000.0,5,1,4,6,2,1,7,0,4
9348,0.0,60,1491,0.0,1651,33.07589361,-9.42396325,1,10,21,187,0.0,1,6,0,2000.0,1,0,4,6,2,3,8,0,1
26985,0.0,54,1491,0.0,1651,33.14618831,-9.32703048,1,10,21,435,0.0,1,6,0,2000.0,1,0,4,6,2,2,8,0,1
1052,500.0,39,495,720.0,583,35.49475606,-7.35419315,6,3,24,438,800.0,1,6,1,2000.0,1,0,4,1,2,1,8,0,1
5006,0.0,50,985,73.0,309,38.94655976,-6.68361463,8,14,29,588,1.0,1,6,1,2003.0,5,1,4,2,2,0,7,0,4
32527,0.0,309,1491,1538.0,1651,36.46537173,-3.30301559,0,0,70,235,1.0,0,6,2,2000.0,1,0,4,2,2,2,8,0,1
17960,3500.0,278,1443,1202.0,1205,34.27207123,-4.52078768,0,18,23,1382,205.0,1,6,1,2010.0,0,1,4,1,2,1,3,0,4
20918,0.0,109,1358,0.0,1428,30.63997958,-2.78726126,4,4,89,1795,0.0,1,6,0,2000.0,3,1,4,2,2,1,7,0,4
16496,10.0,328,348,911.0,153,37.08510548,-3.38583585,5,6,16,1076,6500.0,1,9,1,1999.0,1,0,4,5,2,1,8,0,1
34891,2000.0,42,17,1698.0,309,34.78988826,-8.95899701,6,3,91,1388,65.0,1,6,0,2008.0,1,0,4,0,2,1,8,0,1
66791,0.0,309,1491,1422.0,1651,36.29458738,-3.4010952000000003,0,0,70,1850,1.0,0,2,2,2000.0,6,3,2,2,2,3,5,1,1
9514,0.0,57,582,0.0,309,35.8287782,-4.61564779,0,2,42,1288,0.0,1,6,0,2000.0,4,2,4,5,4,2,3,0,1
50561,300.0,303,1206,1060.0,1230,35.64022516,-10.68604349,7,16,111,1811,0.0,0,1,1,1990.0,1,0,1,1,2,0,6,1,1
23212,0.0,28,883,364.0,309,37.47079024,-6.28731382,8,11,83,275,1.0,0,6,1,1976.0,6,3,4,2,4,2,7,0,6
20357,7500.0,275,1000,690.0,332,37.4782627,-3.81994592,5,6,84,729,320.0,1,3,0,2012.0,8,2,0,0,5,1,0,1,1
41686,0.0,282,493,1474.0,562,34.56370664,-1.72276249,4,9,102,576,600.0,2,8,1,2011.0,0,1,4,6,4,1,3,0,4
67498,0.0,277,886,0.0,309,33.68450742,-3.19778953,4,17,58,405,0.0,1,8,0,2000.0,5,1,4,4,2,1,7,0,4
15953,0.0,185,1311,0.0,1348,32.42352107,-4.97168089,3,19,123,1965,0.0,1,6,1,2000.0,2,1,4,2,2,2,7,0,4
33498,200.0,28,1331,2170.0,1363,34.47524288,-9.60855998,1,3,91,1104,20.0,1,6,0,2008.0,1,0,4,1,2,1,8,0,1
24198,0.0,119,414,0.0,309,33.15662457,-2.47866158,4,13,54,789,0.0,1,6,1,2000.0,6,3,4,2,2,1,7,0,6
56771,500.0,29,1466,329.0,458,37.54865343,-6.25235455,8,11,83,275,1.0,1,6,1,2006.0,1,0,4,1,2,1,6,1,1
16771,0.0,25,613,-30.0,648,39.39103888,-7.10556961,8,14,69,2032,560.0,1,6,0,2008.0,5,1,4,2,2,0,7,0,4
61824,0.0,261,1108,0.0,309,0.0,-2e-08,4,17,5,1631,0.0,1,8,0,2000.0,5,1,4,2,4,1,7,0,4
15047,0.0,252,319,472.0,377,37.84810921,-9.61457971,7,7,49,16,250.0,2,6,1,1981.0,5,1,4,6,2,1,7,0,4
38670,0.0,258,1491,1558.0,1651,34.89661795,-5.066204099999999,0,18,108,1646,1.0,2,6,2,1980.0,5,1,4,2,2,2,7,0,4
27591,0.0,76,590,0.0,628,33.03519235,-9.09517124,2,10,62,1272,0.0,1,6,0,2000.0,5,1,4,3,2,2,7,0,4
18389,0.0,64,1491,0.0,1651,34.25169864,-8.6038155,6,10,59,1955,0.0,1,6,1,2000.0,1,0,4,2,2,3,6,1,1
26522,0.0,105,1237,0.0,1298,33.02629614,-2.38923936,4,13,54,921,0.0,1,6,1,2000.0,5,1,4,1,2,2,7,0,4
24602,0.0,179,1108,0.0,1515,34.16156432,-3.10646676,4,17,64,741,0.0,1,8,1,2000.0,5,1,4,2,2,2,7,0,4
27027,0.0,256,320,220.0,392,39.66772577,-10.85773526,7,12,115,1550,250.0,1,9,1,1982.0,10,5,4,2,2,0,3,0,2
1685,0.0,118,406,0.0,466,31.60614262,-1.75495647,4,4,81,545,0.0,1,6,1,2000.0,6,3,4,2,2,1,7,0,6
173,50.0,48,560,17.0,309,38.80526071,-6.59746623,8,14,3,2052,1.0,1,10,1,2005.0,4,2,0,5,2,1,6,1,1
45870,0.0,123,414,0.0,309,0.0,-2e-08,4,13,15,1698,0.0,1,6,1,2000.0,6,3,4,6,5,0,7,0,6
47502,0.0,22,613,26.0,648,39.21573397,-7.000603599999999,8,14,69,1921,60.0,1,6,0,2009.0,6,3,4,2,2,0,7,0,6
50571,0.0,56,467,288.0,1613,37.03214865,-7.65320335,6,11,36,1789,120.0,1,6,1,1982.0,6,3,4,2,2,1,7,0,6
74041,0.0,180,886,0.0,309,33.60698068,-3.0113229,4,17,58,1650,0.0,1,8,0,2000.0,5,1,4,2,2,1,7,0,4
55790,500.0,271,945,1254.0,1021,30.11925864,-4.24620235,3,5,28,1422,2130.0,1,10,0,1998.0,5,1,4,4,2,1,7,0,4
72327,0.0,276,246,1274.0,334,37.62537551,-3.16353541,5,6,95,728,1.0,1,0,1,2008.0,1,0,0,1,2,1,8,0,1
41503,20.0,255,364,307.0,1148,38.55079326,-10.19047774,7,7,85,1525,205.0,1,6,0,1979.0,4,2,4,5,5,0,3,0,2
13136,20.0,261,493,2.0,582,40.09401542,-10.35263934,7,12,77,1115,150.0,1,11,1,2006.0,2,1,4,5,2,1,3,0,4
53185,0.0,99,364,0.0,1129,30.96064809,-2.80433395,4,4,6,1658,0.0,1,6,1,2000.0,10,5,4,2,2,1,0,1,2
31227,0.0,51,364,405.0,309,38.11791388,-4.70002258,5,20,44,1246,150.0,1,6,0,2008.0,5,1,4,2,4,1,7,0,4
70019,0.0,112,209,0.0,213,33.82500278,-9.44602467,1,10,46,384,0.0,1,6,1,2000.0,1,0,4,2,2,0,8,0,1
26063,0.0,116,774,0.0,309,33.02422935,-3.21999053,4,13,45,97,0.0,1,6,1,2000.0,4,2,4,5,2,1,3,0,2
5262,0.0,233,364,1207.0,1129,36.90744425,-3.36867315,5,0,65,990,150.0,1,6,1,1964.0,1,0,4,6,2,3,6,1,1
58413,2000.0,38,364,1965.0,233,34.33939936,-9.567447,1,3,55,911,0.0,1,6,0,1976.0,1,0,4,0,2,1,8,0,1
29981,0.0,273,1491,1518.0,1651,34.70311474,-5.02504379,0,18,108,333,200.0,1,6,2,1990.0,5,1,4,6,2,2,7,0,4
43616,0.0,305,632,1108.0,735,37.06011102,-3.27194064,5,6,105,1872,1.0,1,9,1,2003.0,1,0,4,1,2,1,8,0,1
2330,200.0,24,963,1758.0,309,34.99956629,-9.09779254,6,3,91,349,50.0,1,6,0,2001.0,1,0,4,1,2,1,8,0,2
13715,0.0,182,1466,0.0,1045,33.39902758,-4.24989659,0,19,19,2055,0.0,1,10,1,2000.0,10,5,4,5,4,1,3,0,2
47732,0.0,175,1100,0.0,309,31.64646501,-3.4101718,3,17,9,1801,0.0,0,8,1,2000.0,6,3,4,6,2,1,7,0,6
3314,0.0,244,1466,0.0,1062,32.65669038,-3.53624177,4,17,25,81,0.0,1,11,1,2000.0,1,0,3,6,5,4,2,1,6
16648,0.0,175,1474,0.0,309,33.52067034,-3.66202141,0,17,104,784,0.0,2,3,0,2000.0,5,1,0,6,2,2,7,0,4
71075,0.0,306,1491,988.0,1651,35.98044877,-3.66324869,0,0,70,1011,1.0,0,6,2,2000.0,6,3,4,2,2,2,7,0,6
65127,0.0,187,1108,0.0,1138,33.2936225,-3.4269168,4,17,40,89,0.0,1,2,0,2000.0,1,0,3,6,2,3,5,1,6
52499,0.0,123,590,0.0,628,32.69586874,-8.79198474,2,10,62,1523,0.0,0,6,0,2000.0,5,1,4,2,2,3,7,0,4
21745,0.0,114,1491,0.0,1651,33.53389261,-9.17126708,1,10,99,780,0.0,1,6,2,2000.0,1,0,4,2,2,2,8,0,1
65953,3000.0,45,1066,1109.0,1160,35.09360273,-9.87897481,1,3,51,1110,119.0,1,6,0,1986.0,1,0,4,1,2,1,8,0,1
61377,200.0,311,162,633.0,171,37.91955133,-4.51706649,5,6,100,273,100.0,1,10,1,2002.0,1,0,4,0,2,2,8,0,1
25300,0.0,276,364,1196.0,309,30.40892341,-3.79831721,3,5,30,797,120.0,1,6,0,2010.0,1,0,4,6,2,3,8,0,1
32752,30.0,248,364,97.0,332,39.31280637,-10.32416259,7,7,47,1700,1.0,0,7,0,2010.0,1,0,4,5,2,1,6,1,1
8902,50.0,33,1415,-39.0,1065,39.17910729,-8.13861646,6,14,98,199,1.0,1,6,1,2006.0,4,2,4,5,2,1,3,0,2
58452,0.0,113,1174,0.0,1217,31.58364159,-1.78784029,4,4,81,1640,0.0,1,6,1,2000.0,10,5,4,2,2,1,8,0,1
19371,0.0,33,308,2009.0,1474,34.74158902,-9.39623494,6,3,91,2020,35.0,1,6,1,2002.0,1,0,4,2,2,1,8,0,1
61613,0.0,249,1466,305.0,1198,38.95521639,-10.40411176,7,7,97,876,550.0,1,6,1,2012.0,6,3,4,2,2,1,3,0,2
37024,0.0,265,1271,1087.0,309,31.04303209,-5.10897369,3,5,31,1609,3250.0,1,6,1,2005.0,6,3,4,6,2,1,7,0,6
51510,200.0,194,414,1472.0,499,34.67801247,-1.74606971,4,9,102,946,1140.0,0,6,2,1994.0,5,1,4,1,4,2,7,0,4
35347,0.0,292,575,1233.0,380,36.85565601,-3.34805816,5,0,65,1628,350.0,1,7,0,2008.0,1,0,4,6,2,1,8,0,1
19938,0.0,325,364,1373.0,235,36.87605325,-3.31669638,5,0,65,990,89.0,1,6,1,2008.0,1,0,4,6,1,2,8,0,1
33447,0.0,263,743,2116.0,790,35.44850785,-4.01324006,0,8,63,1945,189.0,1,6,1,1995.0,5,1,4,2,2,1,7,0,4
54639,0.0,262,899,2137.0,1002,31.63125356,-7.86341656,2,15,113,1848,750.0,1,6,1,1984.0,1,0,4,2,2,0,6,1,1
4373,1000.0,45,786,0.0,309,38.80128722,-4.86780336,5,20,68,1057,500.0,1,6,1,1970.0,1,0,4,1,2,2,8,0,1
73867,5000.0,53,1144,1991.0,1645,34.61450566,-9.23337086,6,3,91,378,10.0,1,9,1,2009.0,1,0,4,1,2,1,6,1,1
14052,0.0,296,414,1639.0,469,34.67048270000001,-1.83620792,4,9,102,1394,1000.0,2,1,1,1997.0,5,1,3,2,2,2,7,0,4
58817,0.0,241,246,0.0,334,32.57455842,-4.87753656,3,19,123,288,0.0,1,6,1,2000.0,1,0,4,2,2,3,5,1,1
44883,500.0,50,238,283.0,309,36.680559499999994,-8.07594588,6,11,35,593,2000.0,1,11,1,1997.0,11,1,4,3,2,2,7,0,4
10546,0.0,262,364,1091.0,309,29.99522153,-4.99018468,3,5,31,517,450.0,1,6,1,2009.0,1,0,4,6,2,2,6,1,1
55725,0.0,313,364,1582.0,309,37.53063983,-3.27071326,5,6,73,1060,50.0,1,6,1,1972.0,1,0,4,2,2,1,8,0,1
14693,200.0,30,1261,266.0,309,37.76148094,-7.05593741,8,11,71,740,90.0,1,6,1,2004.0,1,0,4,1,2,2,6,1,1
52680,0.0,142,351,0.0,1651,0.0,-2e-08,4,13,15,165,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,4
34935,0.0,276,693,1281.0,846,34.42253009,-1.58017608,4,9,102,107,15.0,2,1,2,2012.0,1,0,1,4,2,3,5,1,1
12612,0.0,291,209,896.0,269,36.04000589,-10.60282047,7,16,86,1511,240.0,1,8,0,1994.0,11,1,4,3,2,2,7,0,4
17858,10.0,308,995,1764.0,338,35.85204157,-3.24269543,0,0,27,1149,190.0,1,6,1,2009.0,1,0,4,5,2,3,6,1,1
1592,0.0,291,364,1053.0,334,37.6737756,-3.22300783,5,6,95,579,1.0,1,0,1,1980.0,1,0,0,1,2,2,8,0,1
11106,0.0,126,1231,0.0,1263,32.19194143,-2.35418864,4,13,101,98,0.0,1,6,1,2000.0,5,1,4,2,2,3,7,0,4
30471,0.0,303,1491,958.0,1651,35.86562466,-3.35827906,0,0,70,236,1.0,0,7,2,2000.0,1,0,4,2,2,1,8,0,1
68362,0.0,248,321,338.0,393,39.50482363,-10.87708147,7,12,115,895,1.0,1,9,1,1982.0,10,5,4,2,2,2,3,0,2
45004,0.0,127,25,0.0,22,33.2773897,-2.86668294,4,13,67,1468,0.0,0,2,1,2000.0,2,1,2,4,2,1,3,0,4
16520,0.0,285,886,0.0,309,34.01266971,-3.11845639,4,17,58,388,0.0,1,8,0,2000.0,5,1,4,4,2,1,7,0,4
32131,0.0,252,1349,1539.0,464,34.74702405,-4.08367902,0,18,23,1626,587.0,1,2,1,2011.0,1,0,2,2,2,3,5,1,1
66221,0.0,262,364,0.0,446,33.90481375,-3.3880616000000003,0,17,58,832,0.0,1,6,0,2000.0,6,3,4,4,2,0,3,0,6
57078,0.0,258,309,309.0,990,38.98942553,-10.32573323,7,7,97,1023,530.0,1,6,1,1998.0,10,5,4,2,2,1,3,0,1
4590,0.0,194,1108,0.0,309,33.50728409,-3.43092074,0,17,40,49,0.0,0,2,0,2000.0,5,1,2,6,4,1,7,0,4
29222,0.0,318,364,1495.0,212,37.5756154,-3.2733512000000005,5,6,73,1486,1.0,1,7,1,1960.0,1,0,4,2,2,2,8,0,1
47831,0.0,321,575,1157.0,685,36.85082429,-3.37589245,5,0,65,1953,450.0,1,10,1,2008.0,1,0,4,2,2,1,8,0,1
6872,0.0,267,1243,803.0,1328,29.82612037,-5.13241211,3,5,31,357,755.0,1,2,1,2010.0,0,1,2,6,2,2,3,0,4
17876,500.0,78,1036,1580.0,1105,35.14375631,-9.25803726,6,3,91,910,125.0,1,7,1,1975.0,1,0,4,1,2,1,6,1,1
24114,0.0,68,590,0.0,628,33.16708475,-8.95506776,2,10,62,1776,0.0,1,6,0,2000.0,5,1,4,3,2,1,7,0,4
61378,0.0,132,590,0.0,628,33.20662601,-9.07155716,2,10,62,447,0.0,0,6,0,2000.0,5,1,4,3,2,3,7,0,4
21541,0.0,41,238,256.0,309,36.66792238,-8.12106188,6,11,35,900,200.0,1,11,1,1996.0,11,1,4,2,0,2,7,0,4
39851,20.0,291,1027,1030.0,1092,37.85117287,-4.12520991,5,6,100,1480,200.0,1,10,1,2011.0,1,0,4,5,2,2,8,0,1
73787,0.0,94,1491,0.0,1651,33.63584338,-9.32589686,1,10,99,1329,0.0,1,6,2,2000.0,1,0,4,2,2,2,8,0,1
59199,0.0,115,414,0.0,309,30.7849777,-1.40912377,4,4,26,825,0.0,1,8,1,2000.0,1,0,4,2,2,1,8,0,1
57858,0.0,101,414,0.0,309,31.07274772,-3.13907978,3,4,6,503,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,1
14469,1000.0,295,250,1553.0,338,35.458572499999995,-4.61557964,0,8,17,1541,206.0,1,2,1,2003.0,1,0,2,5,2,2,8,0,1
50800,300.0,293,246,1390.0,332,37.65785966,-3.67779874,5,6,84,628,36.0,1,6,0,2007.0,1,0,4,1,2,2,8,0,1
25348,0.0,43,787,0.0,309,39.10446193,-4.68137687,5,20,68,222,1.0,1,6,1,1971.0,6,3,4,2,0,2,0,1,2
71069,0.0,281,718,1392.0,773,34.40437259,-1.72688373,4,9,102,1772,1903.0,2,1,1,1999.0,2,1,4,4,4,1,3,0,4
64203,0.0,141,41,0.0,27,0.0,-2e-08,4,13,15,1656,0.0,1,6,1,2000.0,10,5,4,2,2,2,1,0,6
69729,0.0,80,590,0.0,628,32.90969518,-9.21928388,2,10,62,404,0.0,1,6,1,2000.0,6,3,4,3,2,2,7,0,6
66949,20.0,282,507,1618.0,1270,35.55564204,-4.29633413,0,8,17,1072,293.0,1,6,1,2003.0,10,5,4,5,2,1,5,1,1
50646,0.0,264,640,317.0,712,38.89771393,-10.95650962,7,12,57,855,1.0,1,6,1,2004.0,4,2,4,6,4,0,3,0,1
3480,200.0,59,238,355.0,309,37.86508857,-6.87547425,8,11,71,719,350.0,1,6,1,1994.0,6,3,4,1,5,0,7,0,6
12610,0.0,97,414,0.0,469,30.67815287,-2.47066853,4,4,89,1687,0.0,1,6,0,2000.0,1,0,4,2,2,1,8,0,6
10944,0.0,277,781,1007.0,309,35.47621642,-10.63145593,1,16,110,1055,0.0,1,6,1,2003.0,1,0,4,3,2,1,6,1,1
20723,0.0,280,950,1323.0,1041,34.4108156,-4.77951044,0,18,23,540,545.0,1,6,1,2008.0,1,0,4,2,2,3,0,1,2
66900,0.0,55,1199,275.0,309,36.49109717,-8.43606349,6,11,121,393,1.0,1,11,1,2010.0,5,1,4,2,2,1,7,0,4
69429,0.0,97,590,0.0,628,32.47547337,-9.1221772,2,10,62,1556,0.0,1,6,0,2000.0,5,1,4,2,2,2,7,0,4
36718,0.0,80,1262,0.0,1313,32.86097417,-9.1930079,2,10,62,404,0.0,1,6,1,2000.0,6,3,4,2,2,1,7,0,6
11618,0.0,340,293,1588.0,354,37.23670406,-2.83817193,0,0,50,1735,750.0,1,2,0,2006.0,1,0,2,3,2,3,5,1,1
45268,30.0,53,209,-11.0,260,38.99074966,-6.53767025,8,14,3,2056,70.0,1,0,1,1985.0,10,5,0,5,2,1,6,1,1
16461,0.0,114,1108,0.0,309,0.0,-2e-08,4,17,5,1475,0.0,1,8,0,2000.0,7,1,4,2,2,1,7,0,4
25227,0.0,252,1185,1507.0,1225,34.74417623,-4.90174977,0,18,109,1988,86.0,1,6,1,2011.0,2,1,4,2,4,1,3,0,4
59967,0.0,107,740,0.0,306,31.70446932,-1.55432526,4,4,81,1400,0.0,1,6,1,2000.0,1,0,4,2,2,1,8,0,5
41742,0.0,101,414,0.0,309,31.53684665,-1.3706929,4,4,7,487,0.0,1,6,1,2000.0,11,1,4,2,2,2,7,0,4
7306,0.0,63,364,0.0,446,33.0146321,-8.43549505,2,10,13,1126,0.0,1,6,1,2000.0,10,5,4,5,2,1,8,0,1
27892,0.0,255,1274,1829.0,1320,35.4555299,-3.82684137,0,8,63,1833,190.0,1,6,1,2003.0,1,0,4,2,2,1,6,1,1
69866,0.0,106,414,0.0,309,33.23349519,-2.60059488,4,13,54,1448,0.0,1,6,1,2000.0,6,3,4,2,2,1,7,0,6
52357,0.0,106,364,1170.0,309,31.17019682,-6.32206576,2,15,75,1366,160.0,0,10,1,1972.0,1,0,0,2,2,1,8,0,1
66224,0.0,105,414,0.0,309,33.28699477,-2.51649543,4,13,54,768,0.0,1,6,1,2000.0,5,1,4,2,4,1,7,0,4
56413,0.0,33,238,362.0,309,36.76051365,-8.97082869,6,11,121,238,774.0,1,11,1,1994.0,11,1,4,2,2,1,7,0,4
39230,0.0,328,430,1143.0,235,36.87966846,-3.3685989000000003,5,0,65,990,153.0,1,6,0,2013.0,1,0,4,6,2,1,6,1,1
62927,0.0,56,1491,0.0,1651,32.96741479,-9.32330034,1,10,21,1132,0.0,1,6,0,2000.0,5,1,4,6,5,0,7,0,4
62266,0.0,182,1108,0.0,1138,33.06838896,-3.8066931,0,17,103,213,0.0,1,8,1,2000.0,6,3,4,2,2,1,4,2,6
18711,0.0,19,246,19.0,1439,39.10202446,-7.53847659,6,14,98,93,1.0,1,6,1,2010.0,6,3,4,2,2,1,7,0,6
6737,0.0,34,1170,1988.0,1212,34.80128153,-9.4093026,6,3,91,2020,50.0,1,11,0,2008.0,9,4,4,2,2,1,7,0,4
2479,0.0,33,48,40.0,36,38.98583882,-7.39794673,6,14,69,1236,360.0,1,6,0,2001.0,5,1,4,2,2,3,7,0,4
64611,0.0,266,947,1622.0,1022,29.79183552,-4.4526663,3,5,28,1397,320.0,1,10,0,1996.0,6,3,4,2,2,1,8,0,5
3688,500.0,21,441,1701.0,309,35.73447433,-7.91231657,6,3,24,976,441.0,1,6,1,2000.0,11,1,4,1,2,1,3,0,4
27697,0.0,276,1491,1593.0,1651,34.81248692,-4.69595555,0,18,108,703,200.0,1,6,2,2000.0,7,1,4,2,2,2,7,0,4
43937,30.0,59,246,580.0,489,38.17923587,-5.64433737,5,20,18,810,300.0,1,6,1,2000.0,10,5,4,5,2,2,6,1,1
73059,0.0,56,676,0.0,729,36.12424749,-6.268185900000001,8,2,11,1335,0.0,1,6,1,2000.0,12,6,4,5,2,2,3,0,2
70274,0.0,52,1466,0.0,96,37.56238879,-5.42819531,5,20,33,815,1.0,1,6,0,2011.0,6,3,4,2,5,4,3,0,6
70179,0.0,261,640,375.0,712,39.12536413,-10.8513554,7,12,57,898,76.0,1,6,1,2008.0,1,0,4,2,2,1,8,0,1
39152,0.0,175,643,0.0,309,33.8673083,-3.60960949,0,17,40,745,0.0,0,2,0,2000.0,1,0,2,6,2,3,5,1,6
34181,0.0,267,1467,0.0,245,33.39834867,-4.69637408,0,19,93,1942,0.0,1,6,0,2000.0,5,1,4,2,2,1,7,0,4
52453,0.0,262,364,0.0,446,33.904027500000005,-3.39968204,0,17,58,832,0.0,1,6,0,2000.0,11,1,4,4,2,1,7,0,4
632,0.0,187,1467,0.0,1583,33.51242378,-4.70100928,0,19,19,319,0.0,1,10,0,2000.0,5,1,4,2,5,1,7,0,4
49079,4000.0,45,209,1233.0,268,35.79674223,-7.42183698,6,3,24,639,1.0,1,6,1,1997.0,1,0,4,0,2,1,8,0,1
67490,0.0,73,17,1781.0,309,34.68909206,-9.16071577,6,3,91,1166,50.0,1,6,1,2008.0,1,0,4,3,2,1,6,1,1
